watch_id,user_id,show_id,watch_date,watch_duration,rating_given
821,442,119,2025-11-07,147,5
822,345,226,2024-09-25,124,5
823,59,150,2025-07-20,49,2
824,532,134,2025-01-25,32,3
825,281,33,2025-07-09,104,5
826,281,248,2025-07-09,85,2
827,281,197,2025-07-09,129,1
828,281,11,2025-07-09,141,3
829,60,228,2024-03-22,103,5
830,283,97,2025-05-21,76,3
831,40,305,2025-06-02,161,5
832,264,59,2025-07-07,84,4
833,264,203,2025-07-07,157,4
834,264,318,2025-07-07,111,4
835,369,94,2025-02-21,117,1
836,154,230,2024-01-27,164,4
837,353,239,2025-01-22,20,4
838,230,297,2025-08-11,130,5
839,533,64,2024-10-02,116,3
840,323,281,2024-04-28,141,4
841,371,69,2025-09-11,23,4
842,251,186,2025-02-21,80,4
843,518,169,2025-08-12,128,1
844,124,301,2025-12-29,16,4
845,75,194,2025-02-01,107,2
846,75,160,2025-02-01,83,5
847,75,226,2025-02-02,127,5
848,75,298,2025-02-02,59,2
849,188,278,2025-08-26,153,2
850,329,144,2025-06-04,142,4
851,538,322,2025-03-12,17,4
852,216,108,2024-10-11,132,4
853,174,141,2024-09-22,140,5
854,173,336,2025-07-06,106,5
855,173,321,2025-07-06,128,3
856,113,202,2024-05-02,32,4
857,120,85,2024-03-21,128,5
858,526,298,2024-03-16,65,3
859,195,165,2025-11-07,98,5
860,272,28,2025-05-11,81,5
861,220,267,2025-05-17,118,5
862,220,242,2025-05-17,93,5
863,238,259,2025-11-15,131,2
864,225,212,2025-03-05,110,5
865,225,244,2025-03-06,131,5
866,225,294,2025-03-06,73,2
867,520,172,2025-02-22,120,4
868,436,160,2024-02-25,34,3
869,227,237,2024-06-19,72,5
870,22,329,2024-04-02,136,3
871,549,186,2024-06-09,117,3
872,221,297,2024-01-14,132,1
873,290,23,2024-08-23,56,4
874,277,262,2024-03-19,139,4
875,156,190,2025-02-04,135,5
876,156,139,2025-02-04,153,4
877,156,196,2025-02-04,122,4
878,156,332,2025-02-04,118,1
879,509,2,2025-01-16,43,4
880,112,75,2024-12-06,96,5
881,502,213,2024-03-26,142,5
882,61,117,2024-09-15,142,4
883,6,145,2024-08-02,131,4
884,84,10,2025-03-11,85,3
885,449,121,2024-04-26,46,2
886,429,208,2025-03-21,117,3
887,170,243,2025-06-19,130,4
888,339,277,2024-05-18,92,3
889,69,66,2024-01-06,82,2
890,480,134,2024-03-09,94,3
891,437,172,2024-11-09,154,1
892,157,48,2024-10-13,152,5
893,157,344,2024-10-13,164,5
894,485,105,2024-08-25,70,2
895,485,11,2024-08-25,126,2
896,485,87,2024-08-25,30,3
897,387,338,2025-12-24,147,5
898,171,124,2024-10-11,102,5
899,446,245,2024-07-01,163,4
900,196,99,2024-01-11,112,2
901,378,180,2025-05-29,75,5
902,260,277,2024-02-28,132,3
903,107,103,2025-09-19,85,2
904,107,46,2025-09-19,139,3
905,107,35,2025-09-19,69,5
906,174,326,2025-08-23,155,5
907,67,116,2025-05-28,147,3
908,518,217,2025-10-12,142,5
909,89,157,2025-04-19,110,3
910,21,13,2024-01-11,101,3
911,196,129,2024-11-13,110,4
912,193,153,2024-06-30,144,4
913,193,297,2024-06-30,58,4
914,193,266,2024-06-30,138,4
915,193,196,2024-06-30,157,4
916,213,142,2025-05-30,103,1
917,119,344,2025-10-08,118,5
918,35,121,2024-04-17,113,3
919,103,157,2025-01-01,148,4
920,446,237,2025-04-29,108,1
921,240,180,2025-06-03,73,3
922,171,111,2025-09-03,76,5
923,317,125,2024-05-24,95,5
924,309,75,2024-07-08,157,4
925,384,135,2024-12-18,130,5
926,384,170,2024-12-18,39,1
927,137,57,2024-10-16,164,5
928,28,232,2025-09-15,70,4
929,408,190,2024-05-21,119,5
930,436,30,2024-11-14,41,1
931,408,31,2025-04-21,66,5
932,165,289,2025-08-11,40,4
933,56,308,2025-10-11,130,3
934,56,268,2025-10-11,42,3
935,56,315,2025-10-11,113,5
936,56,172,2025-10-11,148,5
937,56,11,2025-10-11,85,5
938,472,291,2025-09-05,16,3
939,184,182,2025-03-03,115,5
940,545,74,2024-09-11,133,4
941,282,297,2025-04-14,79,2
942,40,341,2025-10-15,151,5
943,433,61,2024-07-07,22,4
944,268,238,2025-09-22,125,2
945,191,54,2025-11-18,70,4
946,20,287,2025-11-03,35,2
947,231,293,2024-08-14,52,4
948,231,328,2024-08-14,141,1
949,231,179,2024-08-14,129,5
950,511,291,2025-11-20,80,5
951,511,179,2025-11-20,137,4
952,511,160,2025-11-21,73,3
953,511,269,2025-11-21,123,5
954,24,96,2024-10-17,85,2
955,224,259,2024-04-23,97,2
956,286,223,2025-01-06,120,2
957,414,276,2025-04-05,112,4
958,177,281,2024-04-10,73,4
959,142,134,2024-03-23,130,5
960,380,62,2025-10-31,44,4
961,380,129,2025-10-31,27,1
962,380,2,2025-11-01,128,3
963,380,145,2025-11-01,129,4
964,114,43,2024-12-05,58,5
965,533,71,2025-01-29,85,5
966,547,84,2025-03-25,162,5
967,373,32,2025-10-06,63,4
968,115,145,2025-01-10,103,2
969,76,167,2025-12-27,126,3
970,462,327,2025-08-31,117,4
971,299,192,2025-08-04,158,2
972,299,283,2025-08-04,99,1
973,299,190,2025-08-04,103,4
974,299,297,2025-08-04,91,5
975,160,301,2025-05-28,91,5
976,494,152,2025-01-23,98,1
977,123,182,2024-12-31,165,5
978,537,83,2024-07-26,78,3
979,548,257,2025-07-04,102,5
980,188,261,2025-10-28,147,3
981,285,128,2024-03-06,144,4
982,285,33,2024-03-06,19,2
983,120,128,2025-05-02,142,1
984,441,164,2024-04-24,128,5
985,258,207,2025-09-07,106,5
986,307,225,2024-12-15,93,4
987,307,227,2024-12-15,92,2
988,307,225,2024-12-15,43,4
989,307,313,2024-12-15,83,5
990,219,21,2024-11-08,148,3
991,159,108,2024-07-15,111,5
992,486,146,2025-03-02,34,1
993,314,158,2024-12-28,15,4
994,414,20,2024-12-28,96,3
995,414,232,2024-12-28,118,3
996,414,169,2024-12-28,134,4
997,414,60,2024-12-28,162,4
998,414,131,2024-12-29,17,4
999,414,349,2024-12-28,147,4
1000,61,186,2024-12-16,165,2
1001,61,341,2024-12-16,24,2
1002,61,305,2024-12-16,111,4
1003,61,80,2024-12-17,107,3
1004,144,274,2025-12-29,26,2
1005,144,268,2025-12-29,160,3
1006,144,9,2025-12-29,122,4
1007,144,58,2025-12-30,135,2
1008,448,186,2025-05-31,78,5
1009,95,65,2024-04-25,54,5
1010,196,81,2025-03-17,93,5
1011,348,278,2025-12-10,119,1
1012,231,291,2024-06-03,128,5
1013,206,346,2025-08-11,88,1
1014,186,235,2025-09-08,110,5
1015,186,62,2025-09-08,104,3
1016,186,260,2025-09-08,126,1
1017,186,6,2025-09-08,69,4
1018,390,344,2025-02-12,92,3
1019,390,140,2025-02-12,96,2
1020,390,168,2025-02-12,35,4
1021,216,73,2025-06-03,70,4
1022,431,313,2024-04-12,153,2
1023,87,143,2025-02-03,111,1
1024,255,219,2024-05-11,96,5
1025,255,100,2024-05-11,90,4
1026,255,327,2024-05-11,66,5
1027,374,150,2024-04-22,103,5
1028,30,210,2024-12-05,122,1
1029,387,260,2025-06-21,123,5
1030,116,245,2025-04-20,66,3
1031,319,171,2024-09-20,82,4
1032,201,66,2024-05-26,148,2
1033,201,123,2024-05-26,112,5
1034,201,185,2024-05-26,35,4
1035,201,175,2024-05-26,17,4
1036,395,33,2024-07-21,25,3
1037,12,265,2025-05-10,44,5
1038,451,116,2025-11-02,132,4
1039,451,88,2025-11-02,63,4
1040,451,238,2025-11-02,139,2
1041,233,96,2024-04-23,127,4
1042,85,290,2025-05-31,157,2
1043,18,327,2024-12-28,38,3
1044,544,177,2024-04-12,63,5
1045,544,269,2024-04-12,32,1
1046,544,176,2024-04-12,136,5
1047,544,245,2024-04-12,108,1
1048,258,177,2025-11-15,18,3
1049,144,281,2024-09-05,101,5
1050,144,206,2024-09-05,22,4
1051,144,81,2024-09-06,156,3
1052,144,109,2024-09-06,83,5
1053,483,226,2025-03-24,79,5
1054,350,109,2024-02-11,144,1
1055,499,287,2024-08-18,30,3
1056,507,208,2025-03-18,105,5
1057,521,302,2024-12-31,98,4
1058,521,21,2024-12-31,46,4
1059,521,273,2024-12-31,155,2
1060,521,278,2024-12-31,21,3
1061,521,170,2024-12-31,160,5
1062,432,283,2024-02-10,136,1
1063,409,173,2025-10-05,150,5
1064,102,318,2025-02-26,157,4
1065,255,143,2024-11-28,28,2
1066,255,223,2024-11-29,114,4
1067,255,302,2024-11-29,115,4
1068,234,276,2024-11-09,151,3
1069,392,218,2025-12-25,90,5
1070,331,329,2025-08-18,49,3
1071,331,57,2025-08-18,161,4
1072,415,111,2024-05-29,164,5
1073,301,36,2024-03-25,155,5
1074,27,245,2025-12-12,24,1
1075,250,329,2025-09-18,27,3
1076,532,232,2025-10-04,42,4
1077,241,170,2024-12-31,86,2
1078,520,120,2025-07-02,159,3
1079,230,289,2025-08-11,91,1
1080,460,28,2024-02-28,78,5
1081,283,96,2024-01-29,127,3
1082,312,174,2024-05-27,115,4
1083,312,43,2024-05-27,122,3
1084,312,104,2024-05-28,26,4
1085,312,330,2024-05-28,112,2
1086,312,257,2024-05-28,39,4
1087,312,320,2024-05-28,26,1
1088,364,244,2024-09-15,152,5
1089,364,66,2024-09-16,147,2
1090,364,193,2024-09-16,70,5
1091,364,10,2024-09-16,73,5
1092,364,119,2024-09-16,92,3
1093,364,98,2024-09-16,114,2
1094,159,335,2025-08-10,47,3
1095,456,345,2025-07-04,157,1
1096,456,299,2025-07-04,147,3
1097,346,109,2025-11-05,113,3
1098,145,217,2025-05-17,45,5
1099,102,175,2024-04-03,120,5
1100,206,263,2024-05-18,80,4
1101,504,188,2025-05-10,77,4
1102,504,15,2025-05-10,62,5
1103,504,199,2025-05-11,73,1
1104,504,62,2025-05-11,18,4
1105,445,332,2025-06-20,21,3
1106,191,289,2025-12-30,148,1
1107,391,161,2025-12-06,68,3
1108,182,165,2025-01-15,124,5
1109,318,212,2025-10-31,105,5
1110,195,317,2025-05-14,127,2
1111,229,19,2024-04-28,91,5
1112,229,291,2024-04-28,40,3
1113,229,335,2024-04-28,85,4
1114,207,11,2025-07-22,84,3
1115,398,119,2025-12-11,126,4
1116,43,203,2025-05-30,89,4
1117,257,14,2024-12-24,107,3
1118,231,35,2024-07-18,101,4
1119,295,22,2024-05-26,72,4
1120,174,47,2024-11-25,118,1
1121,60,178,2025-08-03,79,1
1122,488,236,2025-10-22,30,4
1123,257,37,2025-10-13,116,2
1124,294,166,2024-06-27,108,1
1125,471,242,2025-07-08,41,5
1126,472,152,2025-03-30,162,4
1127,252,287,2024-07-14,50,5
1128,419,23,2024-11-10,108,5
1129,423,288,2024-12-11,16,4
1130,423,113,2024-12-11,58,4
1131,423,135,2024-12-11,27,2
1132,423,64,2024-12-11,132,3
1133,544,35,2025-11-23,18,2
1134,93,128,2024-12-31,38,5
1135,324,144,2025-05-01,25,4
1136,156,295,2024-05-01,105,5
1137,256,36,2025-11-10,45,4
1138,175,157,2025-08-23,46,5
1139,353,190,2024-03-28,89,2
1140,202,45,2024-11-24,133,1
1141,428,9,2025-01-08,91,2
1142,245,206,2024-09-26,57,4
1143,83,177,2024-02-02,72,2
1144,205,143,2025-01-24,116,5
1145,435,147,2024-12-16,80,5
1146,87,66,2024-11-22,117,1
1147,243,201,2024-03-18,19,2
1148,472,103,2024-12-04,20,2
1149,94,223,2024-08-03,130,5
1150,94,146,2024-08-03,130,3
1151,94,301,2024-08-03,93,4
1152,94,147,2024-08-03,139,4
1153,194,199,2025-12-20,25,3
1154,304,216,2025-06-02,70,5
1155,258,260,2024-06-14,149,5
1156,441,89,2025-04-01,38,5
1157,441,337,2025-04-01,163,5
1158,441,296,2025-04-01,133,3
1159,441,247,2025-04-01,145,3
1160,362,249,2025-04-17,44,2
1161,146,324,2025-01-29,150,1
1162,375,62,2024-06-25,130,1
1163,375,2,2024-06-25,108,5
1164,375,180,2024-06-25,147,3
1165,375,116,2024-06-25,18,3
1166,109,137,2025-12-23,66,3
1167,109,337,2025-12-24,113,5
1168,109,284,2025-12-24,86,4
1169,109,179,2025-12-24,86,4
1170,109,39,2025-12-24,123,2
1171,335,151,2024-11-16,59,3
1172,131,198,2025-10-09,46,4
1173,20,151,2024-04-07,129,4
1174,273,52,2024-07-16,151,1
1175,273,269,2024-07-16,104,5
1176,273,152,2024-07-16,27,4
1177,193,286,2024-05-03,134,3
1178,386,188,2024-01-12,152,5
1179,81,77,2024-05-31,110,2
1180,281,28,2025-09-13,22,1
1181,335,191,2025-01-12,125,3
1182,406,158,2025-09-19,135,2
1183,136,77,2024-03-10,81,5
1184,366,276,2025-02-26,123,5
1185,406,53,2025-07-15,31,2
1186,58,184,2025-07-25,98,5
1187,157,178,2024-05-20,135,5
1188,505,12,2025-07-17,132,1
1189,505,240,2025-07-17,25,3
1190,505,3,2025-07-17,149,3
1191,505,270,2025-07-17,95,5
1192,505,67,2025-07-17,40,2
1193,505,7,2025-07-17,153,5
1194,416,133,2024-04-25,62,4
1195,220,120,2024-11-06,68,3
1196,524,132,2024-08-09,162,3
1197,524,287,2024-08-09,132,3
1198,293,8,2025-11-14,76,5
1199,281,101,2025-01-25,124,5
1200,382,299,2025-10-31,103,2
1201,382,309,2025-10-31,151,4
1202,382,20,2025-10-31,45,3
1203,116,175,2025-04-11,158,3
1204,116,193,2025-04-11,133,4
1205,477,251,2024-01-14,106,5
1206,208,254,2024-01-25,153,1
1207,446,301,2025-12-20,116,2
1208,377,119,2025-04-28,88,3
1209,356,92,2025-08-17,156,5
1210,507,141,2025-02-21,115,5
1211,462,335,2024-06-17,113,4
1212,164,255,2025-08-10,123,4
1213,514,108,2025-06-16,160,5
1214,501,249,2025-01-17,165,4
1215,501,59,2025-01-17,128,3
1216,501,99,2025-01-18,134,5
1217,501,39,2025-01-18,30,4
1218,311,2,2025-07-08,96,3
1219,74,24,2024-05-01,113,4
1220,74,263,2024-05-01,131,5
1221,74,349,2024-05-01,114,1
1222,485,287,2025-07-05,157,4
1223,28,65,2025-05-14,161,5
1224,97,17,2024-12-11,160,4
1225,222,326,2024-04-07,134,4
1226,515,46,2024-10-08,159,3
1227,179,201,2024-10-27,89,5
1228,79,321,2025-05-12,92,5
1229,45,283,2024-08-16,126,5
1230,119,324,2024-05-15,160,4
1231,119,83,2024-05-15,105,4
1232,433,316,2024-09-26,23,1
1233,433,311,2024-09-26,127,5
1234,383,305,2025-11-03,88,3
1235,401,208,2025-06-06,108,5
1236,401,161,2025-06-06,97,3
1237,487,57,2024-08-07,135,3
1238,70,212,2024-03-15,98,5
1239,417,67,2024-02-13,117,4
1240,417,134,2024-02-13,45,4
1241,417,262,2024-02-14,55,1
1242,534,60,2024-03-17,88,5
1243,41,160,2025-02-06,53,3
1244,316,332,2025-04-26,157,4
1245,141,287,2024-04-03,150,3
1246,278,228,2025-08-31,94,2
1247,314,114,2024-12-09,148,5
1248,143,232,2025-12-05,111,3
1249,474,215,2024-06-26,146,5
1250,346,220,2025-10-25,142,4
1251,350,259,2024-09-15,102,5
1252,350,156,2024-09-15,47,4
1253,350,33,2024-09-15,132,4
1254,488,268,2024-11-16,18,1
1255,72,330,2025-07-15,96,1
1256,62,184,2025-10-01,143,5
1257,62,166,2025-10-01,72,3
1258,62,134,2025-10-01,67,4
1259,18,63,2024-04-03,29,2
1260,170,190,2024-08-13,146,5
1261,457,314,2024-04-12,119,5
1262,390,297,2024-07-29,133,3
1263,390,124,2024-07-30,88,5
1264,390,236,2024-07-30,28,2
1265,362,310,2024-09-11,142,3
1266,67,191,2024-01-23,162,4
1267,435,71,2024-12-22,98,5
1268,435,338,2024-12-22,74,5
1269,435,251,2024-12-22,90,2
1270,52,28,2025-06-21,93,3
1271,320,46,2024-03-09,164,3
1272,482,99,2024-06-20,78,4
1273,276,243,2024-07-02,138,5
1274,252,313,2024-11-29,77,4
1275,172,232,2024-05-15,44,3
1276,172,31,2024-05-15,151,4
1277,44,333,2024-05-19,50,4
1278,44,312,2024-05-19,37,5
1279,44,259,2024-05-19,122,3
1280,512,144,2024-07-30,122,2
1281,512,16,2024-07-30,72,3
1282,151,249,2025-08-27,99,5
1283,259,245,2025-04-22,76,2
1284,150,139,2024-04-13,153,5
1285,80,335,2024-12-29,115,2
1286,318,206,2024-06-18,97,5
1287,381,211,2024-12-08,136,4
1288,381,349,2024-12-09,17,2
1289,381,210,2024-12-09,89,5
1290,387,147,2025-03-26,105,4
1291,43,281,2024-05-16,24,3
1292,43,148,2024-05-16,25,4
1293,272,56,2024-03-08,84,1
1294,471,143,2024-12-16,164,3
1295,335,299,2025-11-14,72,4
1296,279,176,2025-06-05,34,3
1297,264,286,2025-07-22,89,5
1298,264,155,2025-07-22,121,4
1299,340,203,2024-06-15,42,4
1300,340,250,2024-06-16,36,5
1301,340,134,2024-06-16,46,5
1302,340,133,2024-06-16,100,3
1303,169,61,2025-08-30,15,2
1304,169,70,2025-08-31,66,5
1305,169,52,2025-08-31,74,2
1306,169,171,2025-08-31,159,2
1307,169,38,2025-08-31,36,2
1308,85,279,2025-09-21,67,5
1309,111,74,2025-09-22,103,3
1310,111,138,2025-09-22,98,3
1311,111,237,2025-09-22,130,5
1312,111,325,2025-09-22,160,5
1313,111,165,2025-09-22,34,4
1314,216,344,2024-06-01,83,5
1315,130,95,2024-03-16,131,4
1316,126,310,2025-11-15,90,4
1317,354,275,2024-09-15,65,3
1318,354,96,2024-09-15,160,4
1319,323,108,2025-08-03,132,4
1320,343,141,2024-05-23,93,4
1321,10,237,2025-12-29,134,3
1322,152,140,2025-11-05,148,3
1323,41,218,2025-08-28,72,2
1324,65,120,2025-03-03,145,2
1325,272,202,2025-10-29,137,3
1326,228,19,2025-02-10,49,5
1327,427,18,2025-10-17,28,3
1328,427,304,2025-10-17,39,4
1329,427,328,2025-10-17,157,4
1330,427,170,2025-10-18,82,2
1331,265,114,2024-10-26,116,2
1332,296,47,2025-07-09,30,1
1333,277,307,2024-04-26,155,4
1334,86,101,2024-04-04,61,1
1335,89,282,2024-06-15,131,5
1336,360,265,2025-03-18,149,5
1337,360,210,2025-03-18,165,2
1338,360,302,2025-03-18,39,3
1339,378,339,2024-02-12,155,5
1340,347,47,2024-11-18,84,4
1341,485,199,2024-12-14,124,2
1342,110,205,2025-11-11,122,5
1343,110,119,2025-11-11,164,2
1344,110,150,2025-11-11,81,5
1345,110,83,2025-11-11,103,4
1346,110,31,2025-11-11,144,5
1347,238,330,2025-07-17,49,3
1348,238,94,2025-07-17,63,5
1349,238,262,2025-07-17,104,5
1350,141,213,2024-01-05,139,2
1351,141,165,2024-01-05,93,5
1352,141,47,2024-01-05,45,3
1353,141,56,2024-01-05,58,4
1354,418,33,2024-10-06,155,4
1355,418,186,2024-10-06,145,2
1356,418,141,2024-10-06,85,5
1357,418,294,2024-10-06,84,4
1358,196,109,2025-08-13,161,1
1359,256,71,2024-03-14,153,1
1360,114,124,2024-01-15,152,5
1361,378,82,2025-02-24,151,3
1362,399,185,2025-11-12,70,4
1363,163,215,2025-04-14,92,4
1364,163,309,2025-04-14,145,4
1365,311,310,2025-04-05,131,2
1366,137,325,2025-10-22,22,2
1367,137,153,2025-10-23,154,4
1368,137,276,2025-10-23,83,3
1369,137,165,2025-10-23,50,5
1370,543,6,2025-10-04,64,4
1371,350,196,2024-07-10,104,4
1372,350,348,2024-07-10,82,4
1373,350,170,2024-07-10,113,4
1374,350,303,2024-07-10,125,5
1375,17,30,2024-04-15,138,5
1376,75,173,2025-03-27,102,1
1377,75,91,2025-03-27,127,5
1378,75,64,2025-03-27,102,5
1379,75,272,2025-03-27,17,3
1380,284,148,2025-11-04,112,1
1381,516,171,2025-08-12,127,4
1382,169,113,2025-10-04,164,1
1383,169,118,2025-10-04,128,2
1384,169,111,2025-10-04,162,3
1385,307,264,2025-12-05,117,1
1386,180,68,2025-03-06,83,2
1387,171,266,2025-06-16,142,3
1388,460,118,2025-09-17,72,3
1389,303,164,2025-07-02,23,4
1390,236,96,2025-06-30,138,5
1391,130,61,2024-02-21,81,3
1392,341,148,2024-07-01,29,4
1393,92,70,2025-10-01,44,3
1394,283,231,2024-12-11,59,1
1395,32,280,2025-10-14,43,5
1396,32,243,2025-10-14,62,5
1397,27,227,2024-12-27,107,3
1398,88,251,2024-05-31,106,4
1399,44,9,2025-04-25,70,5
1400,252,140,2025-10-13,121,4
1401,126,203,2024-06-01,116,3
1402,175,178,2025-01-19,96,3
1403,472,208,2024-01-18,85,5
1404,259,167,2024-05-07,140,5
1405,511,140,2024-07-17,104,2
1406,68,311,2025-02-13,163,3
1407,305,100,2024-09-05,137,4
1408,107,176,2024-03-25,55,4
1409,107,251,2024-03-26,17,2
1410,107,204,2024-03-26,139,3
1411,107,341,2024-03-26,130,4
1412,107,71,2024-03-26,143,5
1413,544,323,2024-08-19,105,3
1414,138,41,2024-03-04,96,5
1415,214,228,2024-12-29,120,5
1416,145,327,2024-04-02,85,4
1417,204,135,2024-04-03,98,1
1418,417,227,2024-03-19,35,5
1419,98,346,2025-05-27,15,4
1420,214,44,2024-01-31,146,3
1421,14,146,2025-01-21,146,2
1422,426,324,2025-09-27,77,2
1423,73,159,2025-06-22,131,4
1424,28,85,2025-02-21,147,3
1425,76,27,2024-10-08,59,5
1426,302,207,2024-02-13,120,4
1427,302,296,2024-02-13,82,1
1428,302,20,2024-02-14,94,5
1429,302,142,2024-02-14,147,2
1430,302,16,2024-02-14,128,1
1431,302,62,2024-02-14,64,2
1432,349,132,2025-03-16,42,5
1433,147,33,2025-06-21,140,1
1434,541,103,2024-07-17,99,5
1435,128,287,2025-01-14,117,5
1436,128,60,2025-01-15,143,3
1437,128,218,2025-01-15,91,4
1438,128,258,2025-01-15,41,5
1439,385,350,2025-11-03,163,5
1440,468,258,2024-05-28,142,2
1441,468,270,2024-05-28,149,5
1442,468,123,2024-05-29,93,4
1443,468,159,2024-05-29,64,5
1444,468,241,2024-05-29,149,5
1445,485,300,2025-04-13,34,3
1446,485,137,2025-04-14,111,3
1447,485,171,2025-04-14,136,2
1448,18,281,2024-10-18,88,5
1449,445,260,2025-07-16,125,5
1450,96,13,2025-01-26,15,3
1451,437,278,2024-05-29,63,2
1452,437,206,2024-05-29,100,3
1453,437,323,2024-05-29,75,4
1454,437,121,2024-05-29,15,1
1455,527,31,2025-02-04,39,3
1456,77,25,2025-09-18,39,3
1457,77,183,2025-09-18,147,2
1458,330,124,2024-06-30,88,2
1459,330,178,2024-06-30,133,4
1460,330,276,2024-06-30,127,5
1461,330,281,2024-06-30,87,4
1462,330,27,2024-07-01,61,5
1463,330,106,2024-07-01,90,4
1464,69,193,2024-09-26,94,1
1465,465,108,2024-05-15,121,2
1466,82,126,2024-07-28,98,5
1467,244,303,2025-11-16,39,2
1468,224,46,2025-11-14,52,3
1469,145,122,2024-10-28,30,3
1470,257,117,2025-02-11,133,5
1471,175,65,2024-03-17,145,4
1472,187,224,2024-09-24,65,5
1473,187,134,2024-09-24,99,5
1474,249,199,2025-06-11,99,4
1475,461,271,2024-01-24,121,5
1476,122,338,2025-02-16,65,1
1477,3,235,2025-11-05,81,5
1478,375,122,2025-07-06,163,2
1479,375,113,2025-07-07,23,2
1480,375,209,2025-07-07,75,4
1481,548,214,2024-10-01,72,5
1482,130,177,2024-02-08,154,5
1483,444,182,2025-12-09,147,2
1484,525,155,2024-10-17,63,5
1485,525,139,2024-10-17,92,3
1486,412,98,2025-05-04,43,2
1487,80,333,2024-03-06,149,4
1488,447,101,2024-06-06,17,4
1489,545,161,2025-06-20,104,5
1490,370,192,2025-02-03,73,5
1491,172,232,2025-07-08,137,4
1492,404,111,2024-12-27,143,5
1493,401,345,2024-08-15,36,2
1494,267,204,2024-12-01,113,2
1495,267,77,2024-12-01,29,3
1496,267,155,2024-12-01,38,2
1497,267,323,2024-12-01,120,2
1498,27,163,2025-05-16,111,4
1499,295,269,2024-08-17,47,5
1500,77,17,2024-04-25,160,4
1501,242,176,2024-02-08,107,4
1502,335,100,2024-07-26,67,4
1503,538,183,2025-04-03,59,5
1504,538,188,2025-04-03,20,1
1505,538,245,2025-04-03,85,5
1506,537,71,2024-03-02,135,4
1507,357,252,2024-05-20,111,4
1508,519,56,2025-04-05,113,4
1509,287,203,2024-12-13,148,2
1510,515,152,2024-05-01,70,5
1511,515,229,2024-05-01,145,5
1512,515,145,2024-05-01,84,5
1513,515,55,2024-05-01,113,3
1514,535,144,2025-07-22,48,4
1515,535,174,2025-07-22,133,5
1516,535,154,2025-07-22,151,5
1517,535,188,2025-07-22,165,1
1518,535,138,2025-07-23,117,3
1519,535,15,2025-07-23,92,3
1520,109,5,2024-03-05,81,2
1521,9,56,2025-06-16,129,4
1522,546,312,2025-04-27,37,4
1523,329,76,2025-01-06,74,3
1524,93,198,2025-11-16,76,3
1525,187,315,2024-05-03,161,5
1526,191,175,2024-01-30,28,4
1527,176,57,2025-03-13,140,3
1528,243,279,2024-11-28,49,1
1529,316,341,2024-05-05,29,2
1530,403,278,2025-08-07,46,3
1531,403,157,2025-08-07,144,4
1532,403,98,2025-08-07,77,3
1533,480,151,2025-05-24,141,5
1534,532,83,2024-06-01,40,5
1535,56,294,2024-02-15,44,4
1536,519,226,2025-03-24,117,5
1537,366,38,2025-10-14,108,3
1538,398,119,2025-08-09,28,4
1539,96,235,2025-10-20,108,1
1540,96,325,2025-10-20,95,5
1541,426,75,2024-03-25,24,3
1542,155,340,2024-04-28,154,2
1543,118,276,2025-11-20,93,1
1544,33,133,2024-12-17,94,4
1545,346,229,2024-01-14,89,5
1546,289,192,2024-04-02,87,5
1547,9,273,2024-11-30,145,3
1548,376,1,2024-12-24,60,3
1549,354,63,2025-08-20,22,1
1550,354,242,2025-08-21,116,4
1551,354,48,2025-08-21,31,4
1552,354,322,2025-08-21,131,5
1553,433,82,2024-06-14,149,2
1554,433,61,2024-06-15,145,1
1555,433,78,2024-06-15,153,5
1556,433,203,2024-06-15,25,4
1557,8,73,2025-12-28,121,5
1558,463,217,2024-11-11,92,5
1559,258,261,2024-04-18,75,3
1560,122,262,2024-02-09,127,2
1561,93,47,2025-03-09,116,4
1562,152,39,2024-04-20,122,4
1563,253,313,2024-08-22,137,5
1564,253,115,2024-08-22,84,5
1565,253,158,2024-08-22,138,5
1566,253,209,2024-08-23,146,3
1567,31,187,2025-07-28,27,3
1568,161,176,2025-03-26,20,3
1569,66,180,2024-05-21,82,3
1570,339,124,2024-01-26,129,2
1571,259,241,2025-11-01,51,5
1572,259,185,2025-11-01,101,3
1573,259,203,2025-11-01,102,4
1574,259,222,2025-11-02,67,4
1575,405,13,2025-06-25,126,5
1576,425,83,2024-10-26,106,5
1577,497,223,2024-09-29,164,3
1578,528,91,2025-09-01,71,2
1579,271,18,2025-03-17,139,5
1580,109,172,2024-06-11,49,5
1581,109,170,2024-06-11,148,3
1582,109,300,2024-06-11,84,2
1583,456,10,2025-07-04,19,4
1584,409,245,2024-11-07,37,4
