user_id,recommendation_rank,favorite_genre,show_id,title,release_year,total_sessions,total_watch_minutes,avg_rating
355,4,Comedy,45,Empire Run 45,2004,46,4702,3.67
355,5,Comedy,350,Empire Road 350,1999,49,4700,3.53
356,1,Horror,135,Legacy Season 135,1996,59,5939,3.66
356,2,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
356,3,Horror,23,Frontier Protocol,2019,51,5585,3.76
356,4,Horror,14,Kingdom City,2008,51,5242,3.73
356,5,Horror,251,Voyage Season 251,1997,51,5121,3.49
357,1,Romance,61,Frontier City 61,2017,64,6568,3.19
357,2,Romance,108,Signal City,2018,60,6327,3.4
357,3,Romance,57,Witness Diaries 57,2018,52,5380,3.58
357,4,Romance,97,Archive Run 97,2015,50,5249,3.52
357,5,Romance,243,Pulse House 243,2005,49,5160,3.61
358,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
358,2,Comedy,186,Archive House,1995,52,5033,3.58
358,3,Comedy,217,Witness Run 217,1998,52,5018,3.63
358,4,Comedy,45,Empire Run 45,2004,46,4702,3.67
358,5,Comedy,350,Empire Road 350,1999,49,4700,3.53
359,1,Animation,209,Empire Diaries 209,1998,78,7841,3.45
359,2,Animation,213,Frontier Dreams 213,2020,70,7622,3.49
359,3,Animation,227,Legacy Stories,2006,78,6931,3.37
359,4,Animation,176,Witness City 176,2020,67,6803,3.6
359,5,Animation,76,Pulse House,2025,74,6545,3.62
360,1,Horror,56,Midnight City,2017,68,6902,3.37
360,2,Horror,139,Circuit Run,2000,67,6192,3.64
360,3,Horror,318,Signal Protocol 318,2018,53,5978,3.47
360,4,Horror,15,Empire Run,2004,56,5566,3.61
360,5,Horror,10,Empire Dreams,1996,51,5303,3.76
361,1,Sci-Fi,253,Voyage Protocol 253,2002,65,6502,3.26
361,2,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
361,3,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
361,4,Sci-Fi,184,Pulse Dreams,2014,54,5177,3.5
361,5,Sci-Fi,91,Empire Files,2008,56,5168,3.38
362,1,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
362,2,Documentary,222,Frontier Road 222,2025,52,5283,3.42
362,3,Documentary,165,Kingdom Road 165,2008,53,5088,3.66
362,4,Documentary,111,Horizon City 111,2007,50,5083,3.66
362,5,Documentary,16,Witness Road,1998,49,4965,3.49
363,1,Horror,56,Midnight City,2017,68,6902,3.37
363,2,Horror,135,Legacy Season 135,1996,59,5939,3.66
363,3,Horror,15,Empire Run,2004,56,5566,3.61
363,4,Horror,10,Empire Dreams,1996,51,5303,3.76
363,5,Horror,14,Kingdom City,2008,51,5242,3.73
364,1,Thriller,254,Kingdom House 254,1992,50,4823,3.44
364,2,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
364,3,Thriller,323,Circuit Stories 323,1990,46,4490,3.63
364,4,Thriller,190,Signal City 190,1992,45,4286,3.73
364,5,Thriller,154,Pulse Diaries 154,1991,48,4283,3.27
365,1,Drama,283,Voyage Season 283,2005,37,3842,3.49
365,2,Drama,80,Kingdom Dreams,1991,34,3379,3.59
365,3,Drama,27,Frontier House 27,2013,33,3304,3.7
365,4,Drama,48,Frontier Files 48,1991,35,3255,3.74
365,5,Drama,67,Witness City 67,1995,32,3248,3.88
366,1,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
366,2,Documentary,338,Horizon Run 338,1993,57,5644,3.35
366,3,Documentary,222,Frontier Road 222,2025,52,5283,3.42
366,4,Documentary,224,Legacy House 224,1999,55,5111,3.58
366,5,Documentary,268,Signal Dreams 268,2016,59,5019,3.54
367,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
367,2,Documentary,117,Horizon Run 117,2010,58,5853,3.59
367,3,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
367,4,Documentary,224,Legacy House 224,1999,55,5111,3.58
367,5,Documentary,165,Kingdom Road 165,2008,53,5088,3.66
368,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
368,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
368,3,Thriller,133,Signal Road 133,2021,48,5039,3.52
368,4,Thriller,232,Signal City 232,2019,49,4626,3.63
368,5,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
369,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
369,2,Crime,205,Horizon Files,2018,49,5247,3.78
369,3,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
369,4,Crime,212,Signal Run 212,1994,48,4987,3.69
369,5,Crime,220,Signal Protocol 220,2004,46,4986,3.33
370,1,Drama,246,Frontier House 246,1996,42,4743,3.57
370,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
370,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
370,4,Drama,27,Frontier House 27,2013,33,3304,3.7
370,5,Drama,48,Frontier Files 48,1991,35,3255,3.74
371,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
371,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
371,3,Thriller,133,Signal Road 133,2021,48,5039,3.52
371,4,Thriller,254,Kingdom House 254,1992,50,4823,3.44
371,5,Thriller,232,Signal City 232,2019,49,4626,3.63
372,1,Drama,246,Frontier House 246,1996,42,4743,3.57
372,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
372,3,Drama,27,Frontier House 27,2013,33,3304,3.7
372,4,Drama,48,Frontier Files 48,1991,35,3255,3.74
372,5,Drama,67,Witness City 67,1995,32,3248,3.88
373,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
373,2,Documentary,117,Horizon Run 117,2010,58,5853,3.59
373,3,Documentary,224,Legacy House 224,1999,55,5111,3.58
373,4,Documentary,165,Kingdom Road 165,2008,53,5088,3.66
373,5,Documentary,268,Signal Dreams 268,2016,59,5019,3.54
374,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
374,2,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
374,3,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
374,4,Sci-Fi,83,Circuit Protocol 83,1995,62,5789,3.65
374,5,Sci-Fi,202,Legacy Season 202,2018,56,5424,3.2
375,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
375,2,Action,13,Frontier Stories 13,1993,61,6280,3.62
375,3,Action,270,Circuit Files 270,2025,57,6034,3.84
375,4,Action,324,Circuit Road 324,1992,58,5867,3.45
375,5,Action,160,Voyage Run 160,1997,58,5748,3.67
376,1,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
376,2,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
376,3,Comedy,186,Archive House,1995,52,5033,3.58
376,4,Comedy,45,Empire Run 45,2004,46,4702,3.67
376,5,Comedy,350,Empire Road 350,1999,49,4700,3.53
377,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
377,2,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
377,3,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
377,4,Crime,296,Voyage City 296,1998,48,5031,3.44
377,5,Crime,212,Signal Run 212,1994,48,4987,3.69
378,1,Drama,283,Voyage Season 283,2005,37,3842,3.49
378,2,Drama,80,Kingdom Dreams,1991,34,3379,3.59
378,3,Drama,27,Frontier House 27,2013,33,3304,3.7
378,4,Drama,48,Frontier Files 48,1991,35,3255,3.74
378,5,Drama,330,Signal Protocol 330,2024,29,3203,3.59
379,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
379,2,Sci-Fi,253,Voyage Protocol 253,2002,65,6502,3.26
379,3,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
379,4,Sci-Fi,83,Circuit Protocol 83,1995,62,5789,3.65
379,5,Sci-Fi,202,Legacy Season 202,2018,56,5424,3.2
380,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
380,2,Action,13,Frontier Stories 13,1993,61,6280,3.62
380,3,Action,294,Frontier Run 294,2011,65,6237,3.55
380,4,Action,122,Voyage House 122,2013,61,6103,3.39
380,5,Action,270,Circuit Files 270,2025,57,6034,3.84
381,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
381,2,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
381,3,Comedy,186,Archive House,1995,52,5033,3.58
381,4,Comedy,217,Witness Run 217,1998,52,5018,3.63
381,5,Comedy,45,Empire Run 45,2004,46,4702,3.67
382,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
382,2,Thriller,133,Signal Road 133,2021,48,5039,3.52
382,3,Thriller,254,Kingdom House 254,1992,50,4823,3.44
382,4,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
382,5,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
383,1,Horror,139,Circuit Run,2000,67,6192,3.64
383,2,Horror,318,Signal Protocol 318,2018,53,5978,3.47
383,3,Horror,135,Legacy Season 135,1996,59,5939,3.66
383,4,Horror,23,Frontier Protocol,2019,51,5585,3.76
383,5,Horror,15,Empire Run,2004,56,5566,3.61
384,1,Crime,291,Signal Dreams 291,2001,59,5547,3.42
384,2,Crime,205,Horizon Files,2018,49,5247,3.78
384,3,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
384,4,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
384,5,Crime,296,Voyage City 296,1998,48,5031,3.44
385,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
385,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
385,3,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
385,4,Comedy,186,Archive House,1995,52,5033,3.58
385,5,Comedy,217,Witness Run 217,1998,52,5018,3.63
386,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
386,2,Sci-Fi,253,Voyage Protocol 253,2002,65,6502,3.26
386,3,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
386,4,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
386,5,Sci-Fi,83,Circuit Protocol 83,1995,62,5789,3.65
387,1,Documentary,117,Horizon Run 117,2010,58,5853,3.59
387,2,Documentary,222,Frontier Road 222,2025,52,5283,3.42
387,3,Documentary,165,Kingdom Road 165,2008,53,5088,3.66
387,4,Documentary,268,Signal Dreams 268,2016,59,5019,3.54
387,5,Documentary,16,Witness Road,1998,49,4965,3.49
388,1,Drama,246,Frontier House 246,1996,42,4743,3.57
388,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
388,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
388,4,Drama,27,Frontier House 27,2013,33,3304,3.7
388,5,Drama,48,Frontier Files 48,1991,35,3255,3.74
389,1,Horror,56,Midnight City,2017,68,6902,3.37
389,2,Horror,139,Circuit Run,2000,67,6192,3.64
389,3,Horror,318,Signal Protocol 318,2018,53,5978,3.47
389,4,Horror,135,Legacy Season 135,1996,59,5939,3.66
389,5,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
390,1,Drama,283,Voyage Season 283,2005,37,3842,3.49
390,2,Drama,80,Kingdom Dreams,1991,34,3379,3.59
390,3,Drama,48,Frontier Files 48,1991,35,3255,3.74
390,4,Drama,67,Witness City 67,1995,32,3248,3.88
390,5,Drama,330,Signal Protocol 330,2024,29,3203,3.59
391,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
391,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
391,3,Comedy,186,Archive House,1995,52,5033,3.58
391,4,Comedy,217,Witness Run 217,1998,52,5018,3.63
391,5,Comedy,45,Empire Run 45,2004,46,4702,3.67
392,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
392,2,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
392,3,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
392,4,Crime,296,Voyage City 296,1998,48,5031,3.44
392,5,Crime,212,Signal Run 212,1994,48,4987,3.69
393,1,Drama,246,Frontier House 246,1996,42,4743,3.57
393,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
393,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
393,4,Drama,27,Frontier House 27,2013,33,3304,3.7
393,5,Drama,48,Frontier Files 48,1991,35,3255,3.74
394,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
394,2,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
394,3,Crime,296,Voyage City 296,1998,48,5031,3.44
394,4,Crime,220,Signal Protocol 220,2004,46,4986,3.33
394,5,Crime,17,Witness Diaries,1992,49,4890,3.47
395,1,Romance,61,Frontier City 61,2017,64,6568,3.19
395,2,Romance,57,Witness Diaries 57,2018,52,5380,3.58
395,3,Romance,97,Archive Run 97,2015,50,5249,3.52
395,4,Romance,153,Midnight Dreams 153,2005,49,5008,3.41
395,5,Romance,145,Frontier Dreams,2016,49,4738,3.45
396,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
396,2,Action,13,Frontier Stories 13,1993,61,6280,3.62
396,3,Action,294,Frontier Run 294,2011,65,6237,3.55
396,4,Action,336,Midnight Dreams 336,1991,62,6132,3.6
396,5,Action,122,Voyage House 122,2013,61,6103,3.39
397,1,Drama,246,Frontier House 246,1996,42,4743,3.57
397,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
397,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
397,4,Drama,48,Frontier Files 48,1991,35,3255,3.74
397,5,Drama,67,Witness City 67,1995,32,3248,3.88
398,1,Horror,56,Midnight City,2017,68,6902,3.37
398,2,Horror,139,Circuit Run,2000,67,6192,3.64
398,3,Horror,135,Legacy Season 135,1996,59,5939,3.66
398,4,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
398,5,Horror,23,Frontier Protocol,2019,51,5585,3.76
399,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
399,2,Crime,205,Horizon Files,2018,49,5247,3.78
399,3,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
399,4,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
399,5,Crime,296,Voyage City 296,1998,48,5031,3.44
400,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
400,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
400,3,Thriller,133,Signal Road 133,2021,48,5039,3.52
400,4,Thriller,254,Kingdom House 254,1992,50,4823,3.44
400,5,Thriller,232,Signal City 232,2019,49,4626,3.63
401,1,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
401,2,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
401,3,Comedy,186,Archive House,1995,52,5033,3.58
401,4,Comedy,45,Empire Run 45,2004,46,4702,3.67
401,5,Comedy,167,Kingdom Dreams 167,1995,43,4392,3.7
402,1,Thriller,133,Signal Road 133,2021,48,5039,3.52
402,2,Thriller,254,Kingdom House 254,1992,50,4823,3.44
402,3,Thriller,232,Signal City 232,2019,49,4626,3.63
402,4,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
402,5,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
403,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
403,2,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
403,3,Comedy,217,Witness Run 217,1998,52,5018,3.63
403,4,Comedy,263,Kingdom City 263,2004,42,4426,3.9
403,5,Comedy,59,Legacy Files 59,2025,44,4400,3.64
404,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
404,2,Documentary,117,Horizon Run 117,2010,58,5853,3.59
404,3,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
404,4,Documentary,338,Horizon Run 338,1993,57,5644,3.35
404,5,Documentary,222,Frontier Road 222,2025,52,5283,3.42
405,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
405,2,Action,336,Midnight Dreams 336,1991,62,6132,3.6
405,3,Action,122,Voyage House 122,2013,61,6103,3.39
405,4,Action,270,Circuit Files 270,2025,57,6034,3.84
405,5,Action,2,Signal Road,2001,55,5899,3.75
406,1,Drama,246,Frontier House 246,1996,42,4743,3.57
406,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
406,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
406,4,Drama,27,Frontier House 27,2013,33,3304,3.7
406,5,Drama,67,Witness City 67,1995,32,3248,3.88
407,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
407,2,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
407,3,Comedy,186,Archive House,1995,52,5033,3.58
407,4,Comedy,217,Witness Run 217,1998,52,5018,3.63
407,5,Comedy,45,Empire Run 45,2004,46,4702,3.67
408,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
408,2,Thriller,133,Signal Road 133,2021,48,5039,3.52
408,3,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
408,4,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
408,5,Thriller,74,Empire Diaries,2025,46,4469,3.48
409,1,Animation,213,Frontier Dreams 213,2020,70,7622,3.49
409,2,Animation,227,Legacy Stories,2006,78,6931,3.37
409,3,Animation,134,Empire Road,1999,71,6580,3.56
409,4,Animation,39,Horizon City,2013,63,6425,3.38
409,5,Animation,171,Midnight Dreams 171,2006,64,6417,3.41
410,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
410,2,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
410,3,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
410,4,Sci-Fi,202,Legacy Season 202,2018,56,5424,3.2
410,5,Sci-Fi,184,Pulse Dreams,2014,54,5177,3.5
411,1,Action,13,Frontier Stories 13,1993,61,6280,3.62
411,2,Action,336,Midnight Dreams 336,1991,62,6132,3.6
411,3,Action,122,Voyage House 122,2013,61,6103,3.39
411,4,Action,2,Signal Road,2001,55,5899,3.75
411,5,Action,160,Voyage Run 160,1997,58,5748,3.67
412,1,Animation,213,Frontier Dreams 213,2020,70,7622,3.49
412,2,Animation,196,Archive Dreams 196,1992,69,6770,3.33
412,3,Animation,134,Empire Road,1999,71,6580,3.56
412,4,Animation,39,Horizon City,2013,63,6425,3.38
412,5,Animation,128,Archive Season 128,2015,67,6170,3.39
413,1,Thriller,130,Frontier House 130,2011,49,5284,3.57
413,2,Thriller,254,Kingdom House 254,1992,50,4823,3.44
413,3,Thriller,232,Signal City 232,2019,49,4626,3.63
413,4,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
413,5,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
414,1,Sci-Fi,253,Voyage Protocol 253,2002,65,6502,3.26
414,2,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
414,3,Sci-Fi,202,Legacy Season 202,2018,56,5424,3.2
414,4,Sci-Fi,228,Witness Road 228,2016,46,5054,3.33
414,5,Sci-Fi,103,Empire Protocol,1994,48,4940,3.29
415,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
415,2,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
415,3,Documentary,338,Horizon Run 338,1993,57,5644,3.35
415,4,Documentary,222,Frontier Road 222,2025,52,5283,3.42
415,5,Documentary,224,Legacy House 224,1999,55,5111,3.58
416,1,Drama,246,Frontier House 246,1996,42,4743,3.57
416,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
416,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
416,4,Drama,27,Frontier House 27,2013,33,3304,3.7
416,5,Drama,67,Witness City 67,1995,32,3248,3.88
417,1,Drama,246,Frontier House 246,1996,42,4743,3.57
417,2,Drama,80,Kingdom Dreams,1991,34,3379,3.59
417,3,Drama,27,Frontier House 27,2013,33,3304,3.7
417,4,Drama,48,Frontier Files 48,1991,35,3255,3.74
417,5,Drama,330,Signal Protocol 330,2024,29,3203,3.59
418,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
418,2,Action,13,Frontier Stories 13,1993,61,6280,3.62
418,3,Action,336,Midnight Dreams 336,1991,62,6132,3.6
418,4,Action,122,Voyage House 122,2013,61,6103,3.39
418,5,Action,270,Circuit Files 270,2025,57,6034,3.84
419,1,Romance,108,Signal City,2018,60,6327,3.4
419,2,Romance,9,Circuit Season,2009,60,5957,3.3
419,3,Romance,97,Archive Run 97,2015,50,5249,3.52
419,4,Romance,243,Pulse House 243,2005,49,5160,3.61
419,5,Romance,153,Midnight Dreams 153,2005,49,5008,3.41
420,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
420,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
420,3,Thriller,133,Signal Road 133,2021,48,5039,3.52
420,4,Thriller,254,Kingdom House 254,1992,50,4823,3.44
420,5,Thriller,232,Signal City 232,2019,49,4626,3.63
421,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
421,2,Documentary,117,Horizon Run 117,2010,58,5853,3.59
421,3,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
421,4,Documentary,338,Horizon Run 338,1993,57,5644,3.35
421,5,Documentary,165,Kingdom Road 165,2008,53,5088,3.66
422,1,Animation,209,Empire Diaries 209,1998,78,7841,3.45
422,2,Animation,227,Legacy Stories,2006,78,6931,3.37
422,3,Animation,176,Witness City 176,2020,67,6803,3.6
422,4,Animation,196,Archive Dreams 196,1992,69,6770,3.33
422,5,Animation,134,Empire Road,1999,71,6580,3.56
423,1,Romance,61,Frontier City 61,2017,64,6568,3.19
423,2,Romance,9,Circuit Season,2009,60,5957,3.3
423,3,Romance,97,Archive Run 97,2015,50,5249,3.52
423,4,Romance,243,Pulse House 243,2005,49,5160,3.61
423,5,Romance,308,Witness Diaries 308,2000,44,4693,3.73
424,1,Horror,56,Midnight City,2017,68,6902,3.37
424,2,Horror,139,Circuit Run,2000,67,6192,3.64
424,3,Horror,318,Signal Protocol 318,2018,53,5978,3.47
424,4,Horror,135,Legacy Season 135,1996,59,5939,3.66
424,5,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
425,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
425,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
425,3,Thriller,133,Signal Road 133,2021,48,5039,3.52
425,4,Thriller,232,Signal City 232,2019,49,4626,3.63
425,5,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
426,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
426,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
426,3,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
426,4,Comedy,186,Archive House,1995,52,5033,3.58
426,5,Comedy,350,Empire Road 350,1999,49,4700,3.53
427,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
427,2,Thriller,254,Kingdom House 254,1992,50,4823,3.44
427,3,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
427,4,Thriller,66,Witness Season 66,1999,45,4510,3.36
427,5,Thriller,323,Circuit Stories 323,1990,46,4490,3.63
428,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
428,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
428,3,Thriller,133,Signal Road 133,2021,48,5039,3.52
428,4,Thriller,254,Kingdom House 254,1992,50,4823,3.44
428,5,Thriller,232,Signal City 232,2019,49,4626,3.63
429,1,Drama,246,Frontier House 246,1996,42,4743,3.57
429,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
429,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
429,4,Drama,27,Frontier House 27,2013,33,3304,3.7
429,5,Drama,67,Witness City 67,1995,32,3248,3.88
430,1,Horror,56,Midnight City,2017,68,6902,3.37
430,2,Horror,139,Circuit Run,2000,67,6192,3.64
430,3,Horror,318,Signal Protocol 318,2018,53,5978,3.47
430,4,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
430,5,Horror,15,Empire Run,2004,56,5566,3.61
431,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
431,2,Action,294,Frontier Run 294,2011,65,6237,3.55
431,3,Action,336,Midnight Dreams 336,1991,62,6132,3.6
431,4,Action,122,Voyage House 122,2013,61,6103,3.39
431,5,Action,270,Circuit Files 270,2025,57,6034,3.84
432,1,Horror,56,Midnight City,2017,68,6902,3.37
432,2,Horror,139,Circuit Run,2000,67,6192,3.64
432,3,Horror,318,Signal Protocol 318,2018,53,5978,3.47
432,4,Horror,135,Legacy Season 135,1996,59,5939,3.66
432,5,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
433,1,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
433,2,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
433,3,Comedy,186,Archive House,1995,52,5033,3.58
433,4,Comedy,217,Witness Run 217,1998,52,5018,3.63
433,5,Comedy,45,Empire Run 45,2004,46,4702,3.67
434,1,Horror,56,Midnight City,2017,68,6902,3.37
434,2,Horror,318,Signal Protocol 318,2018,53,5978,3.47
434,3,Horror,135,Legacy Season 135,1996,59,5939,3.66
434,4,Horror,23,Frontier Protocol,2019,51,5585,3.76
434,5,Horror,10,Empire Dreams,1996,51,5303,3.76
435,1,Horror,56,Midnight City,2017,68,6902,3.37
435,2,Horror,139,Circuit Run,2000,67,6192,3.64
435,3,Horror,318,Signal Protocol 318,2018,53,5978,3.47
435,4,Horror,135,Legacy Season 135,1996,59,5939,3.66
435,5,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
436,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
436,2,Documentary,117,Horizon Run 117,2010,58,5853,3.59
436,3,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
436,4,Documentary,222,Frontier Road 222,2025,52,5283,3.42
436,5,Documentary,224,Legacy House 224,1999,55,5111,3.58
437,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
437,2,Action,13,Frontier Stories 13,1993,61,6280,3.62
437,3,Action,294,Frontier Run 294,2011,65,6237,3.55
437,4,Action,336,Midnight Dreams 336,1991,62,6132,3.6
437,5,Action,122,Voyage House 122,2013,61,6103,3.39
438,1,Sci-Fi,253,Voyage Protocol 253,2002,65,6502,3.26
438,2,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
438,3,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
438,4,Sci-Fi,202,Legacy Season 202,2018,56,5424,3.2
438,5,Sci-Fi,91,Empire Files,2008,56,5168,3.38
439,1,Animation,176,Witness City 176,2020,67,6803,3.6
439,2,Animation,76,Pulse House,2025,74,6545,3.62
439,3,Animation,295,Frontier City 295,2024,62,6099,3.73
439,4,Animation,258,Signal Dreams,2009,60,6020,3.52
439,5,Animation,341,Signal House 341,2004,61,5848,3.49
440,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
440,2,Action,294,Frontier Run 294,2011,65,6237,3.55
440,3,Action,336,Midnight Dreams 336,1991,62,6132,3.6
440,4,Action,2,Signal Road,2001,55,5899,3.75
440,5,Action,324,Circuit Road 324,1992,58,5867,3.45
441,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
441,2,Sci-Fi,253,Voyage Protocol 253,2002,65,6502,3.26
441,3,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
441,4,Sci-Fi,184,Pulse Dreams,2014,54,5177,3.5
441,5,Sci-Fi,298,Archive Files 298,2006,50,5108,3.58
442,1,Drama,283,Voyage Season 283,2005,37,3842,3.49
442,2,Drama,80,Kingdom Dreams,1991,34,3379,3.59
442,3,Drama,27,Frontier House 27,2013,33,3304,3.7
442,4,Drama,67,Witness City 67,1995,32,3248,3.88
442,5,Drama,330,Signal Protocol 330,2024,29,3203,3.59
443,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
443,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
443,3,Thriller,133,Signal Road 133,2021,48,5039,3.52
443,4,Thriller,232,Signal City 232,2019,49,4626,3.63
443,5,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
444,1,Action,294,Frontier Run 294,2011,65,6237,3.55
444,2,Action,336,Midnight Dreams 336,1991,62,6132,3.6
444,3,Action,160,Voyage Run 160,1997,58,5748,3.67
